week_ending_date,Hokkaido_Observed,Hokkaido_Estimated,Hokkaido_95Upper,Hokkaido_95Lower,Aomori_Observed,Aomori_Estimated,Aomori_95Upper,Aomori_95Lower,Iwate_Observed,Iwate_Estimated,Iwate_95Upper,Iwate_95Lower,Miyagi_Observed,Miyagi_Estimated,Miyagi_95Upper,Miyagi_95Lower,Akita_Observed,Akita_Estimated,Akita_95Upper,Akita_95Lower,Yamagata_Observed,Yamagata_Estimated,Yamagata_95Upper,Yamagata_95Lower,Fukushima_Observed,Fukushima_Estimated,Fukushima_95Upper,Fukushima_95Lower,Ibaraki_Observed,Ibaraki_Estimated,Ibaraki_95Upper,Ibaraki_95Lower,Tochigi_Observed,Tochigi_Estimated,Tochigi_95Upper,Tochigi_95Lower,Gunma_Observed,Gunma_Estimated,Gunma_95Upper,Gunma_95Lower,Saitama_Observed,Saitama_Estimated,Saitama_95Upper,Saitama_95Lower,Chiba_Observed,Chiba_Estimated,Chiba_95Upper,Chiba_95Lower,Tokyo_Observed,Tokyo_Estimated,Tokyo_95Upper,Tokyo_95Lower,Kanagawa_Observed,Kanagawa_Estimated,Kanagawa_95Upper,Kanagawa_95Lower,Niigata_Observed,Niigata_Estimated,Niigata_95Upper,Niigata_95Lower,Toyama_Observed,Toyama_Estimated,Toyama_95Upper,Toyama_95Lower,Ishikawa_Observed,Ishikawa_Estimated,Ishikawa_95Upper,Ishikawa_95Lower,Fukui_Observed,Fukui_Estimated,Fukui_95Upper,Fukui_95Lower,Yamanashi_Observed,Yamanashi_Estimated,Yamanashi_95Upper,Yamanashi_95Lower,Nagano_Observed,Nagano_Estimated,Nagano_95Upper,Nagano_95Lower,Gifu_Observed,Gifu_Estimated,Gifu_95Upper,Gifu_95Lower,Shizuoka_Observed,Shizuoka_Estimated,Shizuoka_95Upper,Shizuoka_95Lower,Aichi_Observed,Aichi_Estimated,Aichi_95Upper,Aichi_95Lower,Mie_Observed,Mie_Estimated,Mie_95Upper,Mie_95Lower,Shiga_Observed,Shiga_Estimated,Shiga_95Upper,Shiga_95Lower,Kyoto_Observed,Kyoto_Estimated,Kyoto_95Upper,Kyoto_95Lower,Osaka_Observed,Osaka_Estimated,Osaka_95Upper,Osaka_95Lower,Hyogo_Observed,Hyogo_Estimated,Hyogo_95Upper,Hyogo_95Lower,Nara_Observed,Nara_Estimated,Nara_95Upper,Nara_95Lower,Wakayama_Observed,Wakayama_Estimated,Wakayama_95Upper,Wakayama_95Lower,Tottori_Observed,Tottori_Estimated,Tottori_95Upper,Tottori_95Lower,Shimane_Observed,Shimane_Estimated,Shimane_95Upper,Shimane_95Lower,Okayama_Observed,Okayama_Estimated,Okayama_95Upper,Okayama_95Lower,Hiroshima_Observed,Hiroshima_Estimated,Hiroshima_95Upper,Hiroshima_95Lower,Yamaguchi_Observed,Yamaguchi_Estimated,Yamaguchi_95Upper,Yamaguchi_95Lower,Tokushima_Observed,Tokushima_Estimated,Tokushima_95Upper,Tokushima_95Lower,Kagawa_Observed,Kagawa_Estimated,Kagawa_95Upper,Kagawa_95Lower,Ehime_Observed,Ehime_Estimated,Ehime_95Upper,Ehime_95Lower,Kochi_Observed,Kochi_Estimated,Kochi_95Upper,Kochi_95Lower,Fukuoka_Observed,Fukuoka_Estimated,Fukuoka_95Upper,Fukuoka_95Lower,Saga_Observed,Saga_Estimated,Saga_95Upper,Saga_95Lower,Nagasaki_Observed,Nagasaki_Estimated,Nagasaki_95Upper,Nagasaki_95Lower,Kumamoto_Observed,Kumamoto_Estimated,Kumamoto_95Upper,Kumamoto_95Lower,Oita_Observed,Oita_Estimated,Oita_95Upper,Oita_95Lower,Miyazaki_Observed,Miyazaki_Estimated,Miyazaki_95Upper,Miyazaki_95Lower,Kagoshima_Observed,Kagoshima_Estimated,Kagoshima_95Upper,Kagoshima_95Lower,Okinawa_Observed,Okinawa_Estimated,Okinawa_95Upper,Okinawa_95Lower,Japan_Observed,Japan_Estimated,Japan_95Upper,Japan_95Lower
21feb2021,13,16,23,10,5,4,7,1,6,5,9,2,6,8,13,3,4,3,6,1,2,4,7,1,6,7,12,3,13,10,15,5,8,6,10,2,7,7,12,3,31,22,30,14,21,20,27,12,47,39,52,28,31,25,34,16,8,8,12,3,5,4,7,1,4,3,5,0,1,2,5,0,3,3,6,1,6,7,12,3,6,6,10,2,8,12,18,7,28,20,28,13,8,6,10,2,5,5,8,1,14,6,11,2,26,27,36,18,19,16,23,10,4,4,7,1,7,3,6,1,0,0,0,0,2,2,5,0,4,5,9,2,16,8,13,3,3,5,9,2,5,2,5,0,3,4,7,1,4,5,8,1,5,2,5,0,19,16,23,9,2,3,6,0,7,4,8,1,8,6,10,2,4,4,7,1,5,4,8,1,4,7,11,3,3,4,8,1,446,364,421,309
28feb2021,18,16,23,10,5,5,8,1,1,5,9,2,9,8,12,3,6,4,7,1,3,4,7,1,5,7,12,3,11,9,14,5,7,6,9,2,10,8,12,3,22,22,30,14,21,20,28,13,49,39,51,27,31,25,34,16,9,8,13,4,1,4,7,1,2,3,6,0,1,3,5,0,6,3,6,0,8,8,12,3,10,7,11,2,14,12,18,7,23,20,27,13,5,6,10,2,8,5,8,1,5,7,11,2,45,27,37,18,20,15,22,9,1,4,8,1,3,3,6,1,2,0,0,0,2,3,5,0,9,5,9,2,5,8,12,3,6,5,9,2,3,2,5,0,3,4,7,1,4,5,8,1,3,3,5,0,21,16,23,9,4,3,6,0,6,4,7,1,1,6,10,2,2,4,8,1,6,4,8,1,5,6,10,2,4,4,8,1,445,364,421,310
07mar2021,19,17,24,10,8,5,8,1,6,5,9,2,11,9,14,4,5,4,7,1,7,4,7,1,13,7,13,3,8,9,15,5,11,6,10,2,8,8,12,3,26,22,31,14,18,22,30,14,42,40,53,28,29,26,35,17,10,8,13,4,6,4,7,1,3,3,6,1,2,3,5,0,5,3,6,0,6,8,12,3,9,7,12,3,9,13,19,7,26,22,30,14,10,6,10,2,6,5,9,1,6,7,12,3,31,28,38,19,18,16,22,9,4,5,9,1,4,3,6,1,2,2,4,0,1,3,6,0,7,6,10,2,9,8,12,3,6,5,9,2,3,2,5,0,3,4,7,1,6,5,8,1,2,2,5,0,18,16,24,9,2,3,6,0,3,4,8,1,4,6,10,2,1,5,8,1,3,5,8,1,9,6,10,2,4,4,8,1,449,380,435,327
14mar2021,14,17,24,10,5,5,9,2,8,5,9,2,7,9,14,4,1,5,8,1,6,4,7,1,6,8,13,3,16,9,14,4,6,6,10,2,6,8,13,4,14,22,31,14,23,22,30,14,38,41,54,29,24,27,36,18,7,8,13,4,3,4,7,1,0,3,6,1,4,3,6,0,4,3,6,0,10,8,12,3,9,7,12,3,12,13,19,7,31,22,29,14,8,6,10,2,4,5,8,1,8,7,12,3,29,28,38,19,23,16,23,10,4,5,10,2,4,4,7,1,1,2,4,0,5,3,6,1,8,6,10,2,15,8,13,4,4,5,9,2,1,2,5,0,3,4,7,1,4,5,8,1,2,3,6,0,14,17,24,10,0,3,6,0,8,4,8,1,3,6,10,2,5,4,8,1,3,4,8,1,5,6,10,2,5,5,8,1,420,387,444,334
21mar2021,25,17,24,11,5,5,9,2,6,5,9,2,7,9,14,4,7,4,8,1,7,4,7,1,5,8,13,4,11,9,14,4,1,6,10,2,1,8,13,4,19,22,31,14,20,23,31,15,53,39,52,27,38,27,36,18,11,9,14,4,4,4,7,1,4,3,6,1,6,3,7,1,0,3,6,0,7,8,12,3,5,6,11,2,11,12,18,7,29,22,29,14,5,6,10,2,2,5,8,1,9,7,12,3,25,28,37,19,22,16,23,10,2,5,10,2,5,4,7,1,1,2,4,0,6,3,6,0,9,6,11,2,13,8,13,4,6,5,9,2,1,2,5,0,3,3,6,1,6,4,8,1,2,3,6,0,26,17,24,10,3,3,5,0,2,5,8,1,8,6,10,2,5,4,8,1,9,4,8,1,4,6,10,2,6,5,8,1,462,387,446,332
28mar2021,14,17,24,11,5,5,9,2,3,6,9,2,4,9,13,4,5,4,8,1,2,4,8,1,5,8,13,4,9,9,14,4,6,7,11,3,6,8,13,4,20,22,30,14,29,23,31,15,44,38,50,26,22,26,35,17,12,9,13,4,5,4,7,1,5,3,6,1,1,3,7,1,1,3,6,0,5,7,12,3,6,6,10,2,6,11,17,6,21,21,28,13,6,6,10,2,3,5,9,1,7,7,12,3,31,27,37,18,30,16,23,10,5,6,10,2,4,3,6,1,0,0,0,0,1,3,5,0,1,6,10,2,14,8,13,4,2,5,9,2,3,2,5,0,4,3,6,1,2,5,8,1,1,3,6,0,14,16,24,9,2,3,5,0,3,4,8,1,4,6,10,2,4,4,8,1,7,4,8,1,5,6,10,2,5,5,8,1,394,382,442,325
04apr2021,25,17,25,10,3,5,9,2,6,6,9,2,10,9,14,4,2,5,8,1,8,4,8,1,7,8,13,4,16,9,14,4,11,7,11,3,9,8,13,4,28,22,30,14,22,23,31,15,42,37,50,26,34,26,35,17,15,8,13,4,3,4,8,1,5,3,6,1,6,3,7,1,5,3,6,0,11,7,12,3,9,6,10,2,14,11,17,6,24,21,28,13,4,6,10,2,6,5,8,1,8,7,12,3,37,27,37,18,20,17,23,10,8,6,10,2,6,3,6,1,1,0,0,0,1,3,5,0,6,6,10,2,13,8,13,3,10,5,9,2,0,2,5,0,2,3,6,1,6,5,8,1,3,3,6,0,31,16,23,9,4,3,5,0,2,4,8,1,3,6,10,2,3,4,8,1,4,4,8,1,6,5,9,2,6,5,8,1,505,379,439,322
11apr2021,20,17,25,10,2,5,9,2,1,5,9,2,15,9,14,4,6,4,8,1,0,4,8,1,7,8,13,3,13,9,14,4,4,7,11,3,7,8,13,4,16,22,30,14,23,23,31,15,43,38,51,27,34,25,34,16,7,8,13,4,3,4,7,1,7,3,6,1,2,3,6,0,1,3,6,0,2,7,12,3,4,6,10,2,18,11,16,6,17,20,28,13,6,5,9,2,2,4,8,1,12,7,12,3,32,28,37,19,14,16,23,10,2,5,10,2,4,4,7,1,1,0,0,0,3,3,5,0,5,5,9,2,9,8,12,3,2,5,8,1,3,2,5,0,2,3,6,1,2,5,8,1,1,3,6,0,20,16,23,9,0,3,5,0,3,5,8,1,6,6,10,2,4,4,8,1,4,4,8,1,9,5,9,2,4,4,8,1,402,375,432,322
18apr2021,12,18,25,11,7,5,9,2,4,5,9,2,13,9,14,4,3,5,8,1,3,4,8,1,3,8,13,3,9,9,14,4,2,7,11,3,5,8,13,4,29,22,30,14,23,21,30,14,42,40,53,28,17,25,35,17,11,8,13,3,2,4,8,1,3,3,6,0,2,3,6,1,2,3,6,0,6,7,12,3,4,6,10,2,14,11,16,6,17,21,29,14,7,6,10,2,5,5,8,1,3,7,12,2,32,28,38,19,17,17,24,11,6,5,10,2,2,4,7,1,0,0,0,0,7,3,5,0,12,5,9,2,4,8,12,3,4,4,8,1,1,2,4,0,3,3,6,1,2,5,9,2,2,3,6,0,16,16,23,9,1,3,6,0,0,5,8,1,8,6,11,2,2,4,7,1,6,4,8,1,5,6,10,2,6,5,8,1,384,377,437,321
25apr2021,17,17,24,10,9,5,9,2,2,5,9,2,6,9,13,4,2,4,7,1,5,4,8,1,7,8,12,3,9,9,14,4,10,7,11,3,8,8,13,4,26,21,29,13,23,22,30,14,54,39,52,26,29,25,35,16,7,8,12,3,3,4,7,1,2,3,6,0,1,3,6,0,8,3,6,1,7,8,13,3,4,6,11,2,9,11,16,6,21,20,28,13,8,6,10,2,7,4,8,1,6,6,11,2,39,29,39,20,16,17,24,10,3,5,9,2,3,4,7,1,5,2,5,0,1,2,5,0,5,5,9,2,10,8,13,3,5,4,8,1,4,2,4,0,0,3,6,0,9,5,9,2,1,3,6,0,19,16,23,9,1,3,6,0,5,4,8,1,5,7,11,3,2,3,6,1,2,4,8,1,4,6,10,2,5,5,8,1,434,371,431,315
02may2021,19,17,23,10,10,5,8,1,5,5,9,2,8,9,13,4,6,4,7,1,4,4,8,1,5,7,11,3,7,9,14,4,7,7,11,3,2,8,12,3,33,21,29,13,19,21,30,14,42,39,52,27,28,25,35,16,11,8,13,3,2,4,7,1,3,3,6,0,3,3,6,0,5,3,6,1,5,7,12,3,6,6,10,2,5,11,17,6,18,21,29,13,8,6,10,2,3,4,8,1,7,7,11,2,22,30,40,20,17,17,23,10,3,5,9,2,7,3,7,1,1,2,5,0,4,2,5,0,9,5,9,2,14,8,12,3,3,4,8,1,3,2,4,0,4,3,6,0,5,5,9,2,3,2,5,0,12,15,23,8,3,3,6,0,4,4,7,1,10,6,10,2,1,4,7,1,3,4,8,1,5,6,10,2,6,4,7,1,410,368,429,310
09may2021,19,17,25,10,7,5,9,2,7,5,9,2,6,8,13,4,4,4,7,1,1,4,7,1,3,7,12,3,10,9,14,4,9,6,11,2,8,8,13,4,15,22,30,14,18,21,29,14,43,42,55,29,26,25,35,16,10,8,13,4,1,4,8,1,4,3,6,1,2,2,5,0,2,3,6,1,7,8,12,3,4,6,11,2,11,11,17,6,14,21,30,14,3,6,10,2,4,5,8,1,3,7,12,3,21,30,41,21,12,17,24,11,4,5,9,1,5,3,6,1,2,2,5,0,0,3,5,0,7,5,9,2,7,8,13,4,2,4,8,1,0,2,4,0,1,3,6,1,3,5,9,1,2,3,5,0,14,15,23,9,3,3,6,0,6,4,7,1,3,6,10,2,10,3,6,1,5,5,9,1,3,6,10,2,5,4,8,1,356,374,436,315
16may2021,15,17,25,10,10,5,9,2,4,5,9,2,7,8,13,4,3,4,7,1,7,4,7,1,6,7,12,3,5,9,14,4,7,6,10,2,8,8,13,4,27,21,30,13,17,21,29,13,37,41,55,29,25,25,34,16,10,8,13,4,7,4,7,1,4,3,6,1,1,3,5,0,2,3,6,1,7,8,12,3,9,7,11,2,16,12,17,6,28,21,29,14,9,6,10,2,3,4,8,1,8,7,12,3,28,31,41,21,16,17,24,11,7,5,10,1,4,3,6,1,2,2,4,0,0,3,5,0,7,5,10,2,11,8,13,4,4,5,8,1,5,2,4,0,3,3,6,0,3,5,8,1,2,3,6,0,11,15,23,9,2,3,5,0,4,4,7,1,5,6,10,2,1,3,6,1,3,5,9,1,3,6,10,2,2,4,8,1,405,376,436,319
23may2021,17,18,25,11,10,5,9,2,5,5,9,2,10,8,13,4,5,4,7,1,8,4,7,1,8,7,12,3,8,9,14,4,4,6,10,2,12,8,13,4,29,21,30,13,11,20,29,13,54,41,55,28,36,25,35,16,5,9,14,4,3,4,8,1,2,3,6,1,4,3,5,0,6,3,7,1,4,8,12,3,8,7,11,2,10,12,18,6,27,21,29,14,6,6,10,2,3,5,8,1,9,7,11,2,37,31,41,22,17,17,24,11,1,5,9,1,4,3,6,1,2,2,4,0,2,3,5,0,7,6,10,2,7,8,13,4,6,5,9,1,0,2,4,0,4,3,6,0,2,4,8,1,5,3,6,0,17,15,23,8,3,3,5,0,5,4,7,1,3,6,10,2,4,3,7,1,6,5,9,1,4,6,10,2,8,4,8,1,448,379,444,319
30may2021,28,18,25,11,4,5,9,2,2,5,9,2,7,8,13,4,2,4,7,1,2,4,7,1,13,7,12,3,11,9,14,4,6,6,10,2,8,8,13,4,20,21,30,13,16,21,29,13,41,41,55,28,22,26,36,17,15,9,14,4,4,4,8,1,0,4,7,1,1,3,5,0,1,3,7,1,7,7,11,3,10,6,11,2,17,12,18,7,22,22,30,14,2,6,10,2,5,5,8,1,16,7,11,3,26,31,41,21,20,18,25,11,6,5,9,2,3,3,6,1,0,2,4,0,3,3,5,0,6,5,9,2,5,8,13,4,5,5,9,2,3,2,5,0,1,3,6,1,5,4,8,1,5,3,6,0,21,15,22,8,2,3,6,0,2,4,7,1,7,5,9,2,1,3,6,1,4,5,9,1,5,6,10,2,4,4,8,1,416,383,450,320
06jun2021,18,18,26,11,8,5,9,2,6,5,9,2,13,8,13,4,10,4,7,1,5,4,7,1,7,7,12,3,10,9,15,5,12,6,11,3,15,8,13,4,15,21,30,14,23,21,29,14,35,41,54,28,27,26,37,17,12,9,14,4,4,4,8,1,1,4,7,1,2,3,5,0,1,3,7,1,10,7,11,3,9,6,10,2,14,13,19,7,15,22,30,14,3,6,10,2,5,5,9,1,14,7,12,3,48,32,42,22,24,17,23,10,3,5,9,1,3,3,7,1,2,2,4,0,0,3,5,0,8,6,9,2,11,8,13,4,5,5,9,2,1,2,4,0,6,3,6,1,5,4,7,1,2,3,6,0,13,15,22,8,5,3,5,0,4,4,7,1,4,5,9,2,4,4,7,1,1,5,9,1,3,6,10,2,8,4,8,1,454,384,451,321
13jun2021,15,18,26,11,4,5,9,2,3,5,9,2,5,8,13,4,7,4,7,1,4,4,7,1,5,7,12,3,7,9,15,5,12,6,10,2,5,8,12,3,20,22,31,14,20,22,30,14,40,41,55,28,19,27,37,17,8,9,14,4,4,4,8,1,3,4,7,1,5,3,6,0,1,3,6,0,2,7,11,3,7,6,10,2,9,13,19,7,23,22,31,15,6,6,10,2,5,5,9,2,8,7,11,2,25,31,42,21,12,17,24,10,3,5,9,1,6,3,7,1,4,2,4,0,2,3,5,0,5,6,10,2,2,9,14,4,4,5,9,1,6,2,5,0,3,3,6,1,8,4,7,1,2,3,6,1,17,15,22,8,3,3,5,0,3,3,6,1,5,5,9,2,5,4,7,1,4,4,8,1,7,6,10,2,1,4,8,1,374,385,456,320
20jun2021,13,18,25,11,7,5,9,2,3,5,9,2,15,8,13,4,1,4,7,1,7,4,7,1,7,8,13,3,11,10,15,5,9,6,10,2,6,8,13,4,27,22,31,14,18,22,30,14,49,40,53,27,22,27,37,17,10,8,13,4,2,5,8,1,3,4,7,1,2,3,6,0,3,3,6,1,8,7,11,3,10,6,11,2,16,12,18,7,22,22,30,14,1,6,10,2,5,5,9,2,7,7,12,3,40,32,43,22,15,17,24,11,3,5,9,1,6,4,7,1,1,2,4,0,1,2,5,0,4,5,10,2,12,9,14,4,1,5,9,1,1,2,5,0,2,3,7,1,4,4,7,1,2,3,7,1,16,14,22,8,2,2,5,0,5,3,6,1,6,5,9,2,4,4,7,1,2,4,8,1,3,6,10,2,4,4,8,1,418,379,442,319
27jun2021,15,18,25,10,2,5,9,2,2,5,9,2,5,8,13,4,2,4,7,1,6,4,7,1,4,8,13,3,13,10,15,5,6,6,10,2,8,8,12,3,23,21,30,13,18,21,29,13,63,39,52,26,36,26,37,17,12,8,13,4,7,4,7,1,4,4,7,1,4,3,6,0,1,3,6,1,7,7,11,3,4,6,11,2,12,12,18,6,24,22,30,14,9,6,9,2,3,5,9,2,7,6,11,2,35,31,42,22,15,17,24,10,4,5,10,2,6,4,7,1,1,2,4,0,0,0,0,0,2,5,9,2,12,9,13,4,3,5,8,1,4,2,5,0,1,3,6,1,6,4,7,1,5,3,7,1,16,14,21,8,1,2,5,0,4,4,7,1,6,5,9,2,4,4,7,1,4,4,8,1,4,5,9,2,3,4,8,1,433,377,445,315
04jul2021,24,18,26,11,8,5,9,2,3,5,9,2,4,9,13,4,3,4,7,1,4,4,7,1,4,8,13,3,9,10,15,5,3,6,11,2,4,7,12,3,27,21,30,13,26,21,30,14,45,39,52,26,33,27,37,17,6,8,13,4,3,4,8,1,4,3,6,1,5,3,6,1,4,3,7,1,2,7,12,3,5,6,10,2,12,11,17,6,31,22,30,14,3,5,9,2,8,5,9,2,16,7,11,3,27,31,41,21,18,17,24,11,2,5,9,1,3,4,7,1,2,1,3,0,1,0,0,0,7,5,9,2,8,8,13,4,7,5,8,1,4,2,5,0,4,3,6,1,5,4,8,1,0,3,6,1,22,15,23,8,4,2,5,0,3,4,7,1,4,5,9,2,6,4,7,1,3,4,8,1,6,5,9,2,8,5,8,1,440,379,446,317
11jul2021,22,18,26,11,5,5,8,1,5,5,9,2,4,9,14,4,1,4,8,1,4,4,7,1,9,8,13,3,10,10,15,5,4,7,11,3,8,7,12,3,19,21,29,13,26,22,30,14,46,40,53,28,31,27,38,17,9,8,13,4,1,4,8,1,3,4,7,1,3,3,6,0,0,3,7,1,8,7,12,3,3,6,11,2,10,11,17,6,25,22,30,14,2,6,10,2,7,5,9,2,5,8,13,3,33,31,42,21,11,17,24,10,5,5,9,1,2,4,7,1,0,0,0,0,1,0,0,0,7,5,9,1,11,8,13,4,2,5,8,1,2,2,5,0,3,3,6,1,5,5,8,1,1,3,6,1,14,16,23,9,2,2,5,0,5,4,7,1,4,5,9,2,5,4,7,1,3,4,7,1,4,5,9,2,4,5,8,1,394,386,455,321
18jul2021,24,18,25,11,2,4,8,1,6,5,9,2,10,8,13,4,3,4,8,1,5,4,7,1,2,8,13,3,11,9,15,5,3,7,11,3,10,7,12,3,14,20,29,12,16,22,30,14,49,39,53,27,22,27,37,17,6,8,13,4,1,4,7,1,4,4,7,1,3,3,6,1,3,3,7,1,4,8,12,3,5,6,11,2,9,11,17,6,18,22,30,14,3,6,10,2,4,5,9,2,13,8,13,3,25,31,42,21,18,17,24,10,3,5,10,2,4,4,7,1,2,2,4,0,1,0,0,0,7,5,9,2,5,8,13,4,9,4,8,1,1,2,5,0,2,3,6,0,5,4,8,1,1,3,6,1,16,16,23,9,1,2,5,0,3,4,7,1,5,5,9,2,4,4,7,1,0,4,8,1,6,5,9,2,5,5,8,1,373,382,452,317
25jul2021,15,17,24,10,4,5,8,1,4,6,9,2,11,8,13,3,6,4,7,1,6,4,8,1,7,8,13,3,6,9,15,5,9,7,11,3,4,7,12,3,15,20,28,12,27,21,29,14,33,40,53,27,27,26,37,17,10,8,13,4,5,4,7,1,2,3,6,1,1,3,6,0,4,3,6,1,6,8,13,3,5,6,11,2,6,11,16,5,18,21,29,14,8,6,10,2,2,5,9,2,6,7,12,3,31,30,40,20,8,17,24,11,4,5,10,2,1,4,7,1,1,2,4,0,3,3,5,0,4,5,9,2,12,8,13,4,6,4,8,1,3,2,5,0,3,3,6,0,2,4,8,1,0,0,0,0,8,15,22,9,4,2,5,0,1,4,8,1,8,5,9,2,0,4,8,1,3,4,8,1,8,6,10,2,3,5,8,1,360,376,442,315
01aug2021,21,17,24,10,5,5,8,1,4,5,9,2,15,8,13,4,6,4,7,1,7,4,8,1,6,7,12,3,11,10,15,5,9,7,11,3,5,8,12,3,12,20,28,12,23,20,28,12,38,39,52,27,27,27,37,17,10,9,13,4,2,4,7,1,4,4,7,1,1,3,6,0,1,3,7,1,5,8,13,4,4,7,11,2,10,10,16,5,24,21,28,14,6,6,10,2,2,5,9,2,7,8,13,3,24,30,41,20,15,17,24,11,2,5,10,2,2,4,7,1,4,2,4,0,4,3,6,0,3,5,9,2,9,9,14,4,1,4,8,1,2,2,5,0,2,3,6,0,5,4,7,1,1,0,0,0,23,15,23,9,5,2,5,0,5,5,8,1,3,6,10,2,3,4,8,1,8,5,9,2,7,6,10,2,4,5,9,1,397,379,446,316
08aug2021,21,17,24,10,6,5,9,1,5,6,10,2,4,9,13,4,4,4,7,1,0,4,8,1,8,7,12,3,6,10,15,5,2,7,11,3,11,8,13,3,20,20,29,12,17,20,28,13,48,41,54,29,20,26,37,17,6,9,14,4,1,4,7,1,2,4,7,1,2,3,6,0,4,3,7,1,8,8,13,4,2,7,11,2,7,10,15,5,25,22,29,14,2,6,10,2,7,5,9,2,4,8,13,3,21,30,40,20,17,17,24,11,7,5,9,2,2,3,6,1,3,2,4,0,5,3,6,0,9,5,9,2,8,9,13,4,1,4,8,1,2,2,4,0,1,3,6,0,5,4,7,1,4,3,6,0,14,16,24,9,0,3,6,0,4,5,9,1,2,6,10,2,3,4,8,1,0,5,9,2,4,6,10,2,8,5,9,2,362,386,454,323
15aug2021,13,17,24,10,4,5,9,2,2,6,10,2,3,9,13,4,1,4,7,1,4,4,8,1,8,7,12,3,11,10,15,5,7,7,11,3,3,8,12,3,17,21,29,13,15,22,30,14,31,41,55,29,28,26,36,17,8,9,14,4,2,4,7,1,3,4,7,1,1,3,6,0,2,3,7,1,5,8,13,4,3,7,12,3,8,10,16,5,30,22,29,14,8,7,11,3,4,5,9,2,4,8,13,3,16,30,41,21,9,17,24,11,8,5,9,2,2,3,6,0,1,2,5,0,2,3,6,0,5,5,9,2,10,8,13,4,3,4,8,1,0,2,5,0,5,4,7,1,3,4,8,1,5,3,6,0,13,16,24,9,0,3,5,0,0,5,8,1,3,6,10,2,2,4,7,1,2,5,9,2,7,6,11,3,7,5,8,1,328,390,460,325
22aug2021,15,17,24,10,9,5,9,1,4,6,9,2,7,8,13,4,5,4,7,1,4,4,8,1,3,7,12,3,10,10,15,5,8,7,12,3,5,8,13,4,18,20,29,12,20,21,29,14,37,40,55,28,27,26,36,16,3,9,14,4,2,4,7,1,5,4,8,1,2,3,6,0,3,3,6,1,7,8,13,4,6,7,12,3,12,11,17,6,26,22,30,14,7,7,11,3,4,5,9,2,11,7,12,3,34,31,42,21,18,17,24,10,3,6,10,2,4,3,6,0,5,2,5,0,4,3,6,0,3,5,9,2,8,8,13,4,4,4,8,1,2,2,4,0,3,4,7,1,3,4,8,1,2,3,6,0,10,16,23,9,3,3,5,0,4,5,8,1,9,6,10,2,3,4,7,1,6,5,9,2,6,7,11,3,2,5,9,1,396,388,459,323
29aug2021,21,17,24,10,8,5,9,2,1,5,9,2,8,8,12,3,6,4,7,1,2,4,8,1,8,7,12,3,8,9,14,5,4,7,12,3,11,8,13,3,18,21,30,13,13,21,28,13,39,42,56,29,28,26,37,17,5,9,14,4,2,3,6,1,5,4,7,1,3,3,6,0,4,3,6,0,12,8,13,4,7,7,12,3,15,11,17,6,23,22,30,15,2,6,11,3,5,5,9,2,5,7,12,2,30,31,41,21,14,17,24,10,0,5,10,2,5,3,6,0,4,2,4,0,1,3,6,0,3,5,9,2,5,9,14,4,6,4,8,1,2,2,4,0,7,4,7,1,2,4,8,1,0,3,5,0,13,16,23,9,3,3,6,0,1,5,8,1,4,6,10,2,3,4,7,1,5,5,9,2,5,6,11,3,4,5,8,1,380,387,455,324
05sep2021,14,17,24,10,7,5,9,2,2,5,9,2,11,8,12,3,4,4,7,1,5,4,8,1,7,7,12,3,9,10,15,5,8,7,12,3,4,8,12,3,23,22,31,14,21,21,29,14,45,43,57,30,31,27,37,18,5,9,14,4,4,3,7,1,2,4,7,1,5,3,6,0,2,3,6,1,8,8,13,4,8,7,12,3,3,12,18,6,26,23,31,15,8,6,10,2,0,6,9,2,12,7,12,3,32,31,42,21,12,17,24,11,4,5,10,2,4,3,6,1,1,2,4,0,2,3,6,0,5,5,9,2,10,9,14,4,4,5,8,1,1,2,5,0,3,4,7,1,1,4,8,1,4,3,5,0,25,17,24,10,2,3,5,0,3,5,8,1,5,6,10,2,3,4,7,1,2,5,9,2,6,6,10,2,1,5,9,1,404,394,463,330
12sep2021,12,17,24,10,5,5,9,2,2,6,9,2,5,8,13,4,2,4,7,1,4,4,7,1,6,7,12,3,8,10,15,5,6,8,12,3,10,8,12,3,21,23,32,15,10,21,29,14,40,44,58,31,28,27,37,17,5,9,14,4,5,4,7,1,5,4,7,1,4,3,6,0,0,3,7,1,4,8,13,4,4,7,12,3,5,13,19,7,25,23,31,15,4,6,11,2,1,5,9,2,5,7,12,3,25,32,43,22,13,17,24,11,3,5,9,2,5,3,6,1,1,2,4,0,0,3,6,0,12,5,9,2,16,9,14,4,5,5,9,1,2,2,5,0,2,4,7,1,5,5,8,1,0,3,6,0,16,17,24,10,4,2,5,0,6,5,8,1,6,6,10,2,5,3,6,1,5,5,9,2,1,5,9,2,4,5,8,1,362,396,463,333
